purchase_id:4629, buyer_id:225, product_id:88, quantity:9, purchase_date:2023-04-23 10:30:13
purchase_id:1711, buyer_id:523, product_id:17, quantity:1, purchase_date:2023-01-28 11:17:58
purchase_id:5209, buyer_id:942, product_id:82, quantity:5, purchase_date:2023-08-31 03:56:05
purchase_id:5213, buyer_id:592, product_id:65, quantity:7, purchase_date:2023-11-04 19:21:17
purchase_id:4805, buyer_id:981, product_id:56, quantity:3, purchase_date:2023-07-17 22:28:51
purchase_id:1444, buyer_id:536, product_id:96, quantity:8, purchase_date:2023-10-25 23:12:33
purchase_id:5701, buyer_id:993, product_id:58, quantity:6, purchase_date:2023-01-11 18:02:13
purchase_id:6247, buyer_id:152, product_id:81, quantity:4, purchase_date:2023-07-19 12:02:50
purchase_id:9535, buyer_id:131, product_id:73, quantity:3, purchase_date:2023-04-30 03:50:11
purchase_id:7311, buyer_id:920, product_id:48, quantity:6, purchase_date:2023-06-08 13:00:37
purchase_id:5207, buyer_id:936, product_id:54, quantity:10, purchase_date:2023-07-09 03:18:58
purchase_id:9450, buyer_id:201, product_id:83, quantity:6, purchase_date:2023-05-28 03:07:01
purchase_id:7427, buyer_id:592, product_id:20, quantity:8, purchase_date:2023-08-22 15:53:57
purchase_id:7214, buyer_id:491, product_id:17, quantity:8, purchase_date:2023-01-02 15:06:05
purchase_id:2995, buyer_id:580, product_id:12, quantity:3, purchase_date:2023-11-03 00:19:48
purchase_id:1611, buyer_id:473, product_id:35, quantity:5, purchase_date:2023-07-12 13:06:20
purchase_id:5285, buyer_id:577, product_id:78, quantity:10, purchase_date:2023-05-09 16:36:28
purchase_id:9955, buyer_id:625, product_id:24, quantity:1, purchase_date:2023-10-01 10:11:11
purchase_id:6743, buyer_id:838, product_id:79, quantity:7, purchase_date:2023-06-07 09:04:42
purchase_id:9549, buyer_id:323, product_id:72, quantity:2, purchase_date:2023-08-19 12:24:01
purchase_id:4511, buyer_id:362, product_id:58, quantity:9, purchase_date:2023-06-02 14:27:13
purchase_id:5506, buyer_id:696, product_id:47, quantity:9, purchase_date:2023-10-01 22:11:49
purchase_id:1279, buyer_id:810, product_id:14, quantity:1, purchase_date:2023-02-08 17:38:10
purchase_id:2107, buyer_id:732, product_id:82, quantity:6, purchase_date:2022-11-21 02:22:35
purchase_id:1867, buyer_id:464, product_id:31, quantity:1, purchase_date:2022-12-14 14:06:53
purchase_id:3060, buyer_id:900, product_id:36, quantity:4, purchase_date:2023-04-25 01:12:31
purchase_id:1712, buyer_id:688, product_id:24, quantity:6, purchase_date:2022-11-25 04:53:06
purchase_id:7619, buyer_id:723, product_id:55, quantity:7, purchase_date:2023-04-04 11:12:11
purchase_id:5105, buyer_id:342, product_id:67, quantity:1, purchase_date:2023-10-28 20:46:23
purchase_id:9801, buyer_id:590, product_id:89, quantity:10, purchase_date:2022-12-28 09:53:40
purchase_id:3775, buyer_id:371, product_id:12, quantity:8, purchase_date:2023-08-04 15:42:59
purchase_id:3007, buyer_id:512, product_id:10, quantity:1, purchase_date:2023-08-25 17:52:14
purchase_id:4774, buyer_id:320, product_id:82, quantity:9, purchase_date:2023-10-29 20:41:30
purchase_id:6149, buyer_id:596, product_id:52, quantity:1, purchase_date:2023-03-11 16:54:43
purchase_id:5914, buyer_id:701, product_id:62, quantity:5, purchase_date:2023-09-29 00:34:25
purchase_id:1240, buyer_id:215, product_id:95, quantity:8, purchase_date:2023-10-11 18:02:41
purchase_id:2070, buyer_id:614, product_id:21, quantity:2, purchase_date:2023-09-20 16:47:46
purchase_id:7728, buyer_id:618, product_id:65, quantity:5, purchase_date:2023-08-08 09:40:48
purchase_id:5860, buyer_id:677, product_id:31, quantity:10, purchase_date:2023-08-20 10:31:45
purchase_id:6383, buyer_id:542, product_id:97, quantity:8, purchase_date:2023-04-03 04:20:06
purchase_id:2396, buyer_id:248, product_id:21, quantity:7, purchase_date:2023-04-17 06:17:45
purchase_id:2601, buyer_id:203, product_id:33, quantity:1, purchase_date:2023-01-11 01:49:23
purchase_id:3510, buyer_id:308, product_id:35, quantity:7, purchase_date:2023-09-25 22:02:48
purchase_id:9631, buyer_id:957, product_id:21, quantity:5, purchase_date:2023-02-25 14:47:25
purchase_id:6080, buyer_id:905, product_id:14, quantity:6, purchase_date:2022-12-29 21:21:29
purchase_id:7850, buyer_id:319, product_id:82, quantity:3, purchase_date:2023-10-25 07:08:53
purchase_id:7401, buyer_id:560, product_id:19, quantity:7, purchase_date:2022-11-27 12:33:47
purchase_id:1231, buyer_id:959, product_id:13, quantity:6, purchase_date:2023-02-03 21:25:02
purchase_id:8952, buyer_id:530, product_id:96, quantity:7, purchase_date:2023-02-26 16:45:14
purchase_id:5870, buyer_id:301, product_id:65, quantity:8, purchase_date:2023-08-28 18:45:27
purchase_id:5499, buyer_id:643, product_id:76, quantity:6, purchase_date:2023-09-19 03:30:06
purchase_id:9074, buyer_id:980, product_id:75, quantity:7, purchase_date:2022-12-25 14:39:46
purchase_id:4608, buyer_id:598, product_id:10, quantity:10, purchase_date:2023-10-02 15:53:50
purchase_id:1364, buyer_id:773, product_id:60, quantity:2, purchase_date:2023-07-19 17:16:52
purchase_id:3104, buyer_id:471, product_id:22, quantity:3, purchase_date:2023-09-14 20:08:17
purchase_id:2271, buyer_id:248, product_id:33, quantity:3, purchase_date:2023-10-25 13:06:02
purchase_id:5301, buyer_id:126, product_id:43, quantity:2, purchase_date:2023-04-11 21:04:07
purchase_id:1147, buyer_id:899, product_id:38, quantity:4, purchase_date:2022-11-13 02:50:05
purchase_id:8597, buyer_id:206, product_id:75, quantity:10, purchase_date:2023-05-22 12:16:17
purchase_id:3343, buyer_id:744, product_id:23, quantity:2, purchase_date:2023-01-26 22:54:53
purchase_id:4529, buyer_id:161, product_id:27, quantity:1, purchase_date:2023-02-13 02:10:09
purchase_id:8509, buyer_id:853, product_id:47, quantity:10, purchase_date:2023-08-18 18:30:33
purchase_id:1233, buyer_id:666, product_id:93, quantity:6, purchase_date:2023-04-26 21:35:58
purchase_id:3068, buyer_id:435, product_id:82, quantity:2, purchase_date:2023-01-28 11:31:26
purchase_id:9704, buyer_id:952, product_id:69, quantity:10, purchase_date:2023-10-08 01:11:17
purchase_id:1543, buyer_id:492, product_id:47, quantity:1, purchase_date:2023-07-23 20:49:09
purchase_id:8366, buyer_id:158, product_id:25, quantity:3, purchase_date:2023-10-16 02:28:18
purchase_id:8170, buyer_id:149, product_id:77, quantity:4, purchase_date:2022-12-21 22:42:50
purchase_id:5091, buyer_id:938, product_id:86, quantity:7, purchase_date:2023-05-19 14:37:41
purchase_id:2175, buyer_id:716, product_id:25, quantity:6, purchase_date:2023-04-27 17:50:38
purchase_id:4448, buyer_id:126, product_id:91, quantity:8, purchase_date:2023-04-07 02:33:35
purchase_id:6079, buyer_id:815, product_id:19, quantity:7, purchase_date:2023-09-06 00:47:29
purchase_id:6698, buyer_id:637, product_id:63, quantity:3, purchase_date:2022-11-20 13:26:50
purchase_id:8815, buyer_id:595, product_id:93, quantity:1, purchase_date:2023-06-04 15:11:30
purchase_id:5820, buyer_id:861, product_id:23, quantity:9, purchase_date:2023-04-05 23:39:48
purchase_id:1563, buyer_id:202, product_id:49, quantity:7, purchase_date:2023-03-21 14:46:43
purchase_id:6484, buyer_id:895, product_id:51, quantity:8, purchase_date:2022-12-16 14:58:42
purchase_id:7506, buyer_id:749, product_id:14, quantity:2, purchase_date:2023-09-26 02:42:59
purchase_id:7161, buyer_id:528, product_id:46, quantity:3, purchase_date:2022-12-27 08:29:57
purchase_id:4909, buyer_id:516, product_id:85, quantity:9, purchase_date:2023-07-11 02:57:12
purchase_id:6158, buyer_id:184, product_id:58, quantity:3, purchase_date:2022-12-15 05:07:30
purchase_id:7501, buyer_id:370, product_id:14, quantity:1, purchase_date:2023-10-08 21:49:14
purchase_id:4504, buyer_id:297, product_id:40, quantity:10, purchase_date:2023-03-08 03:59:07
purchase_id:2472, buyer_id:454, product_id:12, quantity:7, purchase_date:2023-04-13 20:37:29
purchase_id:8110, buyer_id:556, product_id:60, quantity:8, purchase_date:2023-03-08 23:03:24
purchase_id:9018, buyer_id:151, product_id:99, quantity:3, purchase_date:2023-06-04 09:36:16
purchase_id:1289, buyer_id:921, product_id:25, quantity:4, purchase_date:2023-06-21 16:54:47
purchase_id:1690, buyer_id:165, product_id:84, quantity:1, purchase_date:2022-12-10 07:10:58
purchase_id:5671, buyer_id:542, product_id:64, quantity:1, purchase_date:2023-03-23 20:54:38
purchase_id:5887, buyer_id:705, product_id:59, quantity:7, purchase_date:2023-06-09 13:55:13
purchase_id:5677, buyer_id:243, product_id:71, quantity:2, purchase_date:2022-11-08 16:18:03
purchase_id:2083, buyer_id:735, product_id:38, quantity:9, purchase_date:2023-04-01 06:20:12
purchase_id:1979, buyer_id:730, product_id:39, quantity:9, purchase_date:2023-03-19 05:03:43
purchase_id:2273, buyer_id:484, product_id:82, quantity:4, purchase_date:2023-10-30 21:21:30
purchase_id:2265, buyer_id:839, product_id:10, quantity:3, purchase_date:2023-05-27 01:22:25
purchase_id:7973, buyer_id:415, product_id:23, quantity:9, purchase_date:2023-09-29 05:40:35
purchase_id:3462, buyer_id:254, product_id:42, quantity:2, purchase_date:2023-10-17 02:16:05
purchase_id:4415, buyer_id:684, product_id:65, quantity:6, purchase_date:2022-12-21 23:30:23
purchase_id:9966, buyer_id:238, product_id:26, quantity:1, purchase_date:2023-09-01 15:33:48
purchase_id:4370, buyer_id:545, product_id:26, quantity:3, purchase_date:2023-09-12 05:14:37
purchase_id:3099, buyer_id:681, product_id:81, quantity:5, purchase_date:2023-03-31 04:36:24
purchase_id:8779, buyer_id:364, product_id:19, quantity:8, purchase_date:2023-07-03 03:42:13
purchase_id:9532, buyer_id:407, product_id:50, quantity:9, purchase_date:2023-04-23 15:26:36
purchase_id:5735, buyer_id:747, product_id:81, quantity:6, purchase_date:2023-05-22 21:49:18
purchase_id:3459, buyer_id:527, product_id:73, quantity:9, purchase_date:2023-07-12 11:51:36
purchase_id:6389, buyer_id:894, product_id:15, quantity:3, purchase_date:2023-02-08 13:57:10
purchase_id:1746, buyer_id:436, product_id:27, quantity:6, purchase_date:2023-10-20 01:37:13
purchase_id:3176, buyer_id:220, product_id:25, quantity:10, purchase_date:2023-10-30 04:23:41
purchase_id:3852, buyer_id:445, product_id:61, quantity:5, purchase_date:2023-03-14 08:41:21
purchase_id:2868, buyer_id:927, product_id:23, quantity:3, purchase_date:2023-05-03 21:54:25
purchase_id:5252, buyer_id:874, product_id:70, quantity:8, purchase_date:2022-12-06 09:49:04
purchase_id:2488, buyer_id:322, product_id:14, quantity:5, purchase_date:2023-09-20 19:01:36
purchase_id:2744, buyer_id:791, product_id:54, quantity:4, purchase_date:2023-04-22 15:01:16
purchase_id:8473, buyer_id:833, product_id:90, quantity:6, purchase_date:2023-06-03 19:41:42
purchase_id:9978, buyer_id:611, product_id:20, quantity:9, purchase_date:2023-07-05 04:04:09
purchase_id:9484, buyer_id:466, product_id:43, quantity:1, purchase_date:2023-04-07 15:58:08
purchase_id:6847, buyer_id:655, product_id:76, quantity:1, purchase_date:2023-01-10 11:49:33
purchase_id:8821, buyer_id:668, product_id:99, quantity:7, purchase_date:2023-03-31 22:09:57
purchase_id:3871, buyer_id:705, product_id:50, quantity:6, purchase_date:2023-01-28 08:01:28
purchase_id:2731, buyer_id:818, product_id:90, quantity:1, purchase_date:2023-08-15 04:05:33
purchase_id:1953, buyer_id:172, product_id:77, quantity:1, purchase_date:2023-01-17 12:47:45
purchase_id:6033, buyer_id:356, product_id:14, quantity:9, purchase_date:2023-06-27 19:42:02
purchase_id:6153, buyer_id:462, product_id:90, quantity:8, purchase_date:2023-02-06 00:51:09
purchase_id:9751, buyer_id:243, product_id:43, quantity:6, purchase_date:2022-12-30 19:31:26
purchase_id:1325, buyer_id:714, product_id:25, quantity:9, purchase_date:2023-08-19 09:15:18
purchase_id:4771, buyer_id:915, product_id:14, quantity:2, purchase_date:2023-03-20 06:45:03
purchase_id:2736, buyer_id:797, product_id:34, quantity:5, purchase_date:2023-10-15 04:38:26
purchase_id:1571, buyer_id:988, product_id:34, quantity:1, purchase_date:2023-05-13 04:02:46
purchase_id:2972, buyer_id:343, product_id:58, quantity:6, purchase_date:2023-10-18 03:22:26
purchase_id:3105, buyer_id:396, product_id:42, quantity:1, purchase_date:2022-12-18 22:41:54
purchase_id:3584, buyer_id:415, product_id:45, quantity:9, purchase_date:2022-12-31 18:47:41
purchase_id:8796, buyer_id:554, product_id:99, quantity:1, purchase_date:2023-10-01 13:04:39
purchase_id:9572, buyer_id:923, product_id:97, quantity:6, purchase_date:2023-01-20 04:58:26
purchase_id:3702, buyer_id:458, product_id:62, quantity:9, purchase_date:2023-10-19 23:34:09
purchase_id:3521, buyer_id:218, product_id:60, quantity:8, purchase_date:2023-05-07 23:48:42
purchase_id:7390, buyer_id:395, product_id:70, quantity:7, purchase_date:2023-08-13 09:55:05
purchase_id:8045, buyer_id:114, product_id:18, quantity:4, purchase_date:2023-02-06 00:36:45
purchase_id:9321, buyer_id:919, product_id:12, quantity:3, purchase_date:2022-12-12 19:26:44
purchase_id:9946, buyer_id:224, product_id:42, quantity:9, purchase_date:2023-02-08 18:58:47
purchase_id:5175, buyer_id:741, product_id:79, quantity:6, purchase_date:2023-01-23 12:36:30
purchase_id:2785, buyer_id:568, product_id:34, quantity:9, purchase_date:2023-03-01 13:25:00
purchase_id:5130, buyer_id:830, product_id:39, quantity:6, purchase_date:2022-11-14 23:43:22
purchase_id:8281, buyer_id:595, product_id:57, quantity:10, purchase_date:2023-02-18 16:06:44
purchase_id:6548, buyer_id:669, product_id:54, quantity:3, purchase_date:2023-11-03 15:46:05
purchase_id:4224, buyer_id:528, product_id:30, quantity:5, purchase_date:2023-07-13 01:26:08
purchase_id:5625, buyer_id:948, product_id:46, quantity:1, purchase_date:2023-08-17 09:29:25
purchase_id:3180, buyer_id:888, product_id:88, quantity:2, purchase_date:2023-06-28 10:51:00
purchase_id:8484, buyer_id:284, product_id:32, quantity:5, purchase_date:2022-12-25 07:58:52
purchase_id:5415, buyer_id:852, product_id:45, quantity:4, purchase_date:2023-09-06 20:26:31
purchase_id:3453, buyer_id:611, product_id:17, quantity:8, purchase_date:2023-10-01 16:30:38
purchase_id:3013, buyer_id:647, product_id:17, quantity:9, purchase_date:2023-04-18 09:17:15
purchase_id:9391, buyer_id:659, product_id:65, quantity:5, purchase_date:2022-11-11 14:11:26
purchase_id:8034, buyer_id:130, product_id:81, quantity:3, purchase_date:2023-07-16 20:01:28
purchase_id:7441, buyer_id:196, product_id:99, quantity:5, purchase_date:2023-01-06 08:57:26
purchase_id:8451, buyer_id:309, product_id:69, quantity:9, purchase_date:2022-11-12 13:37:34
purchase_id:5089, buyer_id:421, product_id:84, quantity:3, purchase_date:2023-09-02 18:36:29
purchase_id:2591, buyer_id:895, product_id:52, quantity:10, purchase_date:2023-02-16 06:27:34
purchase_id:3902, buyer_id:856, product_id:13, quantity:7, purchase_date:2023-07-03 06:48:57
purchase_id:4865, buyer_id:337, product_id:52, quantity:6, purchase_date:2023-08-30 14:12:47
purchase_id:8608, buyer_id:166, product_id:13, quantity:9, purchase_date:2022-12-04 17:38:03
purchase_id:7420, buyer_id:815, product_id:43, quantity:5, purchase_date:2022-11-16 07:18:21
purchase_id:2739, buyer_id:408, product_id:12, quantity:10, purchase_date:2023-06-14 22:16:26
purchase_id:7919, buyer_id:678, product_id:31, quantity:9, purchase_date:2022-12-17 22:59:58
purchase_id:1563, buyer_id:974, product_id:60, quantity:4, purchase_date:2023-03-05 22:10:10
purchase_id:5518, buyer_id:338, product_id:96, quantity:7, purchase_date:2023-04-26 07:40:33
purchase_id:4972, buyer_id:837, product_id:14, quantity:1, purchase_date:2023-05-01 13:06:39
purchase_id:9226, buyer_id:654, product_id:89, quantity:3, purchase_date:2022-12-15 09:07:13
purchase_id:8732, buyer_id:947, product_id:96, quantity:4, purchase_date:2022-11-06 03:43:24
purchase_id:2204, buyer_id:147, product_id:23, quantity:2, purchase_date:2022-12-16 03:27:00
purchase_id:3272, buyer_id:591, product_id:42, quantity:5, purchase_date:2023-06-05 11:20:43
purchase_id:6631, buyer_id:986, product_id:12, quantity:5, purchase_date:2023-05-22 22:02:18
purchase_id:4336, buyer_id:277, product_id:24, quantity:9, purchase_date:2023-05-01 17:06:43
purchase_id:7541, buyer_id:293, product_id:57, quantity:3, purchase_date:2023-01-31 17:50:09
purchase_id:2749, buyer_id:914, product_id:57, quantity:2, purchase_date:2023-04-15 23:16:09
purchase_id:9075, buyer_id:798, product_id:18, quantity:7, purchase_date:2022-11-29 12:34:34
purchase_id:9405, buyer_id:853, product_id:26, quantity:6, purchase_date:2023-02-19 13:10:51
purchase_id:7191, buyer_id:541, product_id:28, quantity:1, purchase_date:2023-01-30 22:57:04
purchase_id:9467, buyer_id:998, product_id:69, quantity:10, purchase_date:2023-04-10 08:42:52
purchase_id:6586, buyer_id:634, product_id:14, quantity:6, purchase_date:2023-09-26 06:15:10
purchase_id:3898, buyer_id:839, product_id:30, quantity:7, purchase_date:2022-12-27 23:57:03
purchase_id:7901, buyer_id:931, product_id:40, quantity:4, purchase_date:2023-02-12 00:55:12
purchase_id:9526, buyer_id:204, product_id:20, quantity:1, purchase_date:2023-09-27 03:29:19
purchase_id:3035, buyer_id:214, product_id:96, quantity:5, purchase_date:2023-06-07 20:55:31
purchase_id:9840, buyer_id:636, product_id:92, quantity:6, purchase_date:2023-07-20 01:30:44
purchase_id:7734, buyer_id:981, product_id:81, quantity:3, purchase_date:2023-10-06 06:24:01
purchase_id:9024, buyer_id:880, product_id:22, quantity:10, purchase_date:2023-03-02 19:07:42
purchase_id:6576, buyer_id:181, product_id:12, quantity:9, purchase_date:2023-04-16 18:00:03
purchase_id:3448, buyer_id:555, product_id:72, quantity:6, purchase_date:2023-11-06 02:41:36
purchase_id:8695, buyer_id:314, product_id:71, quantity:8, purchase_date:2023-03-22 07:36:48
purchase_id:6823, buyer_id:972, product_id:18, quantity:1, purchase_date:2023-06-01 06:48:44
purchase_id:6825, buyer_id:392, product_id:22, quantity:5, purchase_date:2023-08-31 12:52:12
purchase_id:1878, buyer_id:339, product_id:89, quantity:10, purchase_date:2022-12-24 02:46:17
purchase_id:8880, buyer_id:501, product_id:11, quantity:10, purchase_date:2023-03-04 00:28:33
purchase_id:2652, buyer_id:858, product_id:66, quantity:3, purchase_date:2023-05-27 21:55:31
purchase_id:6595, buyer_id:858, product_id:42, quantity:8, purchase_date:2023-02-27 05:44:34
purchase_id:2856, buyer_id:248, product_id:51, quantity:1, purchase_date:2023-07-15 06:20:19
purchase_id:7006, buyer_id:780, product_id:44, quantity:4, purchase_date:2022-12-27 11:55:08
purchase_id:3141, buyer_id:239, product_id:80, quantity:7, purchase_date:2022-12-24 19:24:29
purchase_id:8377, buyer_id:776, product_id:90, quantity:5, purchase_date:2023-01-22 21:30:00
purchase_id:6623, buyer_id:603, product_id:12, quantity:2, purchase_date:2023-01-31 04:26:59
purchase_id:5803, buyer_id:599, product_id:56, quantity:6, purchase_date:2023-05-04 11:59:44
purchase_id:8604, buyer_id:456, product_id:52, quantity:7, purchase_date:2023-03-19 09:11:47
purchase_id:5216, buyer_id:682, product_id:23, quantity:4, purchase_date:2023-03-19 08:00:22
purchase_id:2132, buyer_id:631, product_id:72, quantity:1, purchase_date:2023-07-06 22:22:05
purchase_id:6642, buyer_id:378, product_id:85, quantity:5, purchase_date:2022-12-09 19:43:00
purchase_id:6258, buyer_id:425, product_id:92, quantity:7, purchase_date:2023-09-27 16:20:41
purchase_id:4882, buyer_id:273, product_id:72, quantity:1, purchase_date:2023-06-23 00:18:34
purchase_id:3734, buyer_id:531, product_id:45, quantity:5, purchase_date:2023-08-05 18:19:06
purchase_id:8994, buyer_id:688, product_id:38, quantity:9, purchase_date:2023-10-13 18:17:26
purchase_id:7228, buyer_id:734, product_id:93, quantity:8, purchase_date:2023-08-18 11:34:34
purchase_id:4891, buyer_id:243, product_id:47, quantity:1, purchase_date:2023-07-30 23:59:17
purchase_id:6881, buyer_id:707, product_id:31, quantity:9, purchase_date:2023-06-04 12:03:17
purchase_id:6652, buyer_id:433, product_id:37, quantity:10, purchase_date:2023-06-20 00:48:55
purchase_id:1888, buyer_id:460, product_id:24, quantity:2, purchase_date:2023-02-20 16:10:04
purchase_id:4216, buyer_id:869, product_id:99, quantity:7, purchase_date:2022-11-08 07:14:54
purchase_id:5118, buyer_id:174, product_id:96, quantity:10, purchase_date:2023-01-16 14:26:07
purchase_id:3675, buyer_id:873, product_id:14, quantity:9, purchase_date:2023-01-23 07:18:45
purchase_id:8707, buyer_id:522, product_id:55, quantity:1, purchase_date:2023-05-08 08:45:04
purchase_id:9380, buyer_id:592, product_id:88, quantity:8, purchase_date:2023-09-21 12:02:15
purchase_id:9175, buyer_id:220, product_id:74, quantity:6, purchase_date:2023-07-08 06:20:35
purchase_id:5793, buyer_id:645, product_id:83, quantity:9, purchase_date:2023-03-21 05:24:08
purchase_id:9087, buyer_id:406, product_id:43, quantity:1, purchase_date:2023-09-05 17:43:15
purchase_id:5546, buyer_id:612, product_id:78, quantity:6, purchase_date:2023-01-20 09:59:40
purchase_id:6825, buyer_id:800, product_id:65, quantity:1, purchase_date:2023-05-17 18:33:07
purchase_id:1314, buyer_id:568, product_id:85, quantity:7, purchase_date:2023-02-02 16:56:38
purchase_id:7229, buyer_id:104, product_id:96, quantity:2, purchase_date:2023-02-28 23:24:34
purchase_id:8199, buyer_id:549, product_id:76, quantity:2, purchase_date:2023-10-06 11:16:57
purchase_id:3428, buyer_id:524, product_id:11, quantity:7, purchase_date:2023-09-14 02:12:03
purchase_id:7234, buyer_id:199, product_id:88, quantity:4, purchase_date:2023-08-29 13:18:11
purchase_id:7648, buyer_id:255, product_id:81, quantity:3, purchase_date:2023-05-21 22:23:39
purchase_id:4634, buyer_id:628, product_id:96, quantity:9, purchase_date:2023-06-16 22:38:26
purchase_id:8961, buyer_id:854, product_id:50, quantity:7, purchase_date:2023-04-16 03:27:24
purchase_id:5823, buyer_id:960, product_id:42, quantity:4, purchase_date:2023-02-19 17:34:33
purchase_id:9799, buyer_id:312, product_id:28, quantity:5, purchase_date:2023-04-06 23:22:10
purchase_id:7373, buyer_id:911, product_id:81, quantity:7, purchase_date:2023-09-21 13:19:33
purchase_id:1316, buyer_id:425, product_id:66, quantity:7, purchase_date:2022-11-24 16:12:02
purchase_id:2442, buyer_id:195, product_id:36, quantity:2, purchase_date:2023-04-03 22:39:49
purchase_id:3531, buyer_id:879, product_id:65, quantity:10, purchase_date:2022-12-28 13:20:11
purchase_id:5714, buyer_id:590, product_id:54, quantity:6, purchase_date:2023-10-31 12:29:42
purchase_id:9698, buyer_id:762, product_id:69, quantity:4, purchase_date:2023-08-03 22:54:48
purchase_id:9757, buyer_id:836, product_id:88, quantity:9, purchase_date:2023-10-05 17:51:29
purchase_id:6893, buyer_id:752, product_id:88, quantity:1, purchase_date:2023-07-07 16:02:19
purchase_id:6426, buyer_id:408, product_id:29, quantity:2, purchase_date:2023-04-19 10:24:51
purchase_id:4058, buyer_id:921, product_id:40, quantity:8, purchase_date:2023-03-05 02:07:30
purchase_id:8084, buyer_id:915, product_id:47, quantity:5, purchase_date:2023-05-01 03:55:05
purchase_id:1548, buyer_id:842, product_id:14, quantity:9, purchase_date:2023-09-29 08:26:52
purchase_id:1350, buyer_id:476, product_id:95, quantity:4, purchase_date:2023-08-31 22:55:46
purchase_id:9408, buyer_id:144, product_id:90, quantity:10, purchase_date:2023-01-10 21:37:12
purchase_id:5958, buyer_id:900, product_id:47, quantity:2, purchase_date:2023-08-25 16:50:38
purchase_id:2690, buyer_id:622, product_id:96, quantity:10, purchase_date:2023-11-06 09:55:55
purchase_id:6154, buyer_id:985, product_id:18, quantity:4, purchase_date:2023-04-26 17:50:15
purchase_id:2546, buyer_id:335, product_id:96, quantity:4, purchase_date:2023-09-16 11:20:53
purchase_id:1882, buyer_id:639, product_id:10, quantity:5, purchase_date:2023-09-27 11:00:16
purchase_id:9044, buyer_id:157, product_id:70, quantity:4, purchase_date:2023-04-25 09:19:35
purchase_id:2472, buyer_id:277, product_id:64, quantity:9, purchase_date:2023-06-02 06:15:51
purchase_id:7320, buyer_id:141, product_id:40, quantity:8, purchase_date:2023-02-28 21:52:03
purchase_id:5932, buyer_id:309, product_id:50, quantity:5, purchase_date:2023-03-02 18:49:40
purchase_id:4539, buyer_id:673, product_id:32, quantity:7, purchase_date:2023-09-02 02:37:28
purchase_id:9049, buyer_id:355, product_id:35, quantity:10, purchase_date:2023-08-18 10:09:37
purchase_id:9451, buyer_id:620, product_id:20, quantity:3, purchase_date:2022-11-21 10:24:57
purchase_id:3781, buyer_id:508, product_id:59, quantity:1, purchase_date:2023-08-11 03:58:21
purchase_id:6624, buyer_id:250, product_id:58, quantity:9, purchase_date:2023-09-11 15:22:44
purchase_id:5102, buyer_id:322, product_id:63, quantity:6, purchase_date:2023-01-29 21:34:55
purchase_id:9969, buyer_id:254, product_id:80, quantity:2, purchase_date:2023-01-02 21:48:41
purchase_id:3528, buyer_id:426, product_id:30, quantity:2, purchase_date:2023-10-23 20:59:17
purchase_id:3589, buyer_id:531, product_id:99, quantity:6, purchase_date:2022-12-24 08:36:05
purchase_id:1967, buyer_id:317, product_id:14, quantity:3, purchase_date:2023-03-23 19:34:22
purchase_id:8983, buyer_id:754, product_id:38, quantity:6, purchase_date:2023-01-27 17:30:47
purchase_id:1243, buyer_id:359, product_id:50, quantity:7, purchase_date:2023-05-29 05:30:32
purchase_id:4524, buyer_id:542, product_id:51, quantity:2, purchase_date:2023-09-07 09:23:32
purchase_id:7704, buyer_id:690, product_id:49, quantity:8, purchase_date:2023-05-11 01:59:39
purchase_id:2914, buyer_id:327, product_id:76, quantity:1, purchase_date:2023-05-15 00:46:22
purchase_id:2282, buyer_id:163, product_id:56, quantity:9, purchase_date:2023-06-15 17:14:11
purchase_id:1698, buyer_id:176, product_id:91, quantity:8, purchase_date:2022-12-13 00:59:51
purchase_id:5801, buyer_id:995, product_id:88, quantity:4, purchase_date:2023-06-15 15:52:26
purchase_id:6436, buyer_id:112, product_id:18, quantity:6, purchase_date:2023-04-11 23:33:52
purchase_id:5035, buyer_id:731, product_id:77, quantity:4, purchase_date:2023-06-21 09:14:20
purchase_id:9363, buyer_id:846, product_id:72, quantity:8, purchase_date:2023-03-09 13:01:23
purchase_id:7692, buyer_id:520, product_id:59, quantity:2, purchase_date:2022-12-23 09:23:54
purchase_id:7676, buyer_id:938, product_id:40, quantity:8, purchase_date:2022-11-21 18:56:08
purchase_id:5884, buyer_id:998, product_id:14, quantity:6, purchase_date:2023-04-09 06:57:47
purchase_id:8415, buyer_id:101, product_id:28, quantity:8, purchase_date:2022-12-07 11:05:10
purchase_id:3657, buyer_id:734, product_id:73, quantity:5, purchase_date:2023-03-20 06:39:29
purchase_id:9041, buyer_id:442, product_id:10, quantity:6, purchase_date:2023-07-04 19:52:29
purchase_id:5415, buyer_id:512, product_id:85, quantity:1, purchase_date:2023-02-07 08:34:46
purchase_id:6327, buyer_id:121, product_id:56, quantity:5, purchase_date:2023-07-02 20:10:31
purchase_id:6563, buyer_id:110, product_id:53, quantity:1, purchase_date:2023-08-16 21:02:25
purchase_id:4321, buyer_id:407, product_id:44, quantity:8, purchase_date:2023-01-03 22:24:26
purchase_id:4156, buyer_id:772, product_id:95, quantity:5, purchase_date:2023-02-23 09:34:08
purchase_id:4788, buyer_id:592, product_id:65, quantity:9, purchase_date:2023-09-09 13:41:55
purchase_id:7368, buyer_id:914, product_id:21, quantity:9, purchase_date:2023-10-15 01:04:03
